Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
4.45625,4.673,12.62986,13.13386,0.294331054,0.288404171,1.36425848,1.422381146,0,78,1,34,0,0,6,37,5,5,1,0,12,0,0,24,5,3,0,0,15,0,4.090909091,16.45454545,0,150,6,73,0,5,25,86,17,16,2,0,43,0,0,60,18,13,0,0,70,0,16.45454545,36.63636364
4.45625,4.63625,12.62986,13.07361,0.294331054,0.290746779,1.36425848,1.414407762,0,37,2,44,0,3,7,32,4,12,0,0,10,0,0,17,4,6,0,0,11,0,3.454545455,13.72727273,0,123,5,77,0,7,19,69,15,22,0,0,46,0,0,34,18,16,0,0,64,0,15.18181818,31.63636364
4.45625,4.71725,12.62986,13.23561,0.294331054,0.287188124,1.36425848,1.434161718,0,73,2,17,0,4,13,43,1,7,0,0,9,0,0,23,3,2,1,0,9,0,3.454545455,15.36363636,0,155,7,55,0,7,36,86,20,24,1,0,49,0,0,43,15,11,2,0,43,0,15.72727273,34.63636364
4.45625,4.689,12.62986,13.19286,0.294331054,0.289160955,1.36425848,1.428298604,0,56,3,23,0,2,10,35,6,6,0,0,15,0,0,16,5,8,1,0,9,0,4.454545455,13.27272727,0,126,9,62,0,4,30,74,18,18,0,0,48,0,0,48,25,26,1,0,40,0,15.54545455,32.54545455
4.45625,4.63325,12.62986,13.10486,0.294331054,0.292895918,1.36425848,1.416456698,0,62,2,51,0,5,9,37,2,9,0,0,17,0,0,20,5,5,0,0,18,0,4.818181818,17.18181818,0,129,7,92,0,9,36,94,8,23,2,0,56,0,0,41,11,15,1,0,81,0,18.36363636,36.63636364
4.45625,4.71725,12.62986,13.25361,0.294331054,0.288156208,1.36425848,1.435505346,0,65,2,30,0,2,14,43,6,9,0,0,11,0,0,18,8,7,1,0,13,0,5,15.81818182,0,134,5,86,0,5,28,96,18,16,2,0,43,0,0,49,17,17,2,0,49,0,14.90909091,36.63636364
4.45625,4.65275,12.62986,13.10261,0.294331054,0.289797987,1.36425848,1.418133132,0,67,0,27,0,2,7,23,5,5,0,0,11,0,0,13,11,10,0,0,18,0,4.727272727,13.36363636,0,149,1,78,0,6,27,78,19,21,1,0,40,0,0,37,20,18,0,0,72,0,16.36363636,35.18181818
4.45625,4.6625,12.62986,13.11586,0.294331054,0.289028703,1.36425848,1.420044386,0,63,1,28,0,2,10,52,5,6,0,0,22,0,0,12,5,5,1,0,16,0,5.454545455,15.27272727,0,132,3,62,0,6,30,95,16,16,0,0,79,0,0,35,24,13,1,0,48,0,18.27272727,32.63636364
4.45625,4.65875,12.62986,13.15036,0.294331054,0.291464264,1.36425848,1.422264983,0,79,2,32,0,3,6,32,3,9,0,0,15,0,0,13,4,7,0,0,14,0,4,15.90909091,0,148,9,253,0,6,36,88,13,25,1,0,60,0,0,33,15,14,1,0,54,0,17.18181818,51.54545455
4.45625,4.68525,12.62986,13.19036,0.294331054,0.289594825,1.36425848,1.427757299,0,58,2,39,0,6,6,25,3,9,1,0,13,0,0,17,7,9,0,0,11,0,3.909090909,14.81818182,0,113,7,72,0,8,24,71,11,17,1,0,51,0,0,36,18,22,1,0,58,0,15.54545455,30.81818182
4.45625,4.691,12.62986,13.15786,0.294331054,0.286966118,1.36425848,1.425875162,0,57,3,33,0,3,4,28,2,11,0,0,17,0,0,22,6,7,0,0,14,0,4.181818182,14.63636364,0,121,7,63,0,6,31,75,12,25,1,0,57,0,0,39,16,18,1,0,66,0,17.36363636,31.54545455
4.45625,4.709,12.62986,13.28986,0.294331054,0.291339412,1.36425848,1.437430946,0,64,0,26,0,3,7,35,5,5,0,0,14,0,0,15,8,6,0,0,11,0,4.090909091,14,0,164,2,48,0,7,21,69,19,16,0,0,47,0,0,30,22,17,4,0,47,0,14.72727273,31.90909091
4.45625,4.681,12.62986,13.17186,0.294331054,0.28924237,1.36425848,1.425974366,0,56,4,27,0,2,11,37,6,6,0,0,15,0,0,11,4,5,1,0,12,0,4.818181818,13.09090909,0,125,9,60,0,4,35,86,16,14,1,0,44,0,0,34,17,17,2,0,55,0,16.27272727,30.90909091
4.45625,4.67325,12.62986,13.08986,0.294331054,0.285974029,1.36425848,1.419120368,0,59,1,19,0,3,13,44,4,5,0,0,11,0,0,21,4,9,0,0,22,0,5,14.54545455,0,125,4,70,0,7,28,103,19,17,1,0,43,0,0,44,13,18,1,0,78,0,17,34.90909091
4.45625,4.695,12.62986,13.12136,0.294331054,0.284372961,1.36425848,1.423528919,0,48,1,17,0,0,8,44,8,9,1,0,15,0,0,19,7,6,1,0,14,0,5,13,0,109,8,57,0,3,34,108,18,19,1,0,45,0,0,34,20,20,3,0,58,0,17,31.81818182
4.45625,4.68425,12.62986,13.17311,0.294331054,0.288816384,1.36425848,1.426375071,0,61,1,21,0,0,7,31,3,9,1,0,17,0,0,17,3,7,0,0,18,0,4.545454545,13.27272727,0,123,5,45,0,5,19,79,11,20,1,0,50,0,0,39,13,18,0,0,64,0,14.81818182,29.90909091
4.45625,4.634,12.62986,13.11761,0.294331054,0.293468856,1.36425848,1.417479372,0,49,0,18,0,2,11,46,5,7,0,0,9,0,0,24,6,9,1,0,14,0,4.181818182,14.09090909,0,132,5,67,0,5,26,98,15,20,1,0,57,0,0,41,19,20,2,0,55,0,16.36363636,34.81818182
4.45625,4.62275,12.62986,13.08611,0.294331054,0.293487522,1.36425848,1.414063953,0,46,1,33,0,2,5,40,5,10,0,0,6,0,0,15,6,7,1,0,16,0,3.636363636,13.90909091,0,115,3,68,0,6,26,91,17,28,2,0,28,0,0,37,21,19,1,0,61,0,14.45454545,33.09090909
4.45625,4.69025,12.62986,13.24086,0.294331054,0.291549038,1.36425848,1.431999842,0,69,3,41,0,2,8,34,4,5,0,0,7,0,0,13,4,3,0,0,15,0,3.727272727,15.18181818,0,340,7,65,0,5,27,90,17,17,0,0,33,0,0,33,21,17,2,0,46,0,13.90909091,51.54545455
4.45625,4.68775,12.62986,13.09661,0.294331054,0.284127725,1.36425848,1.420995696,0,61,2,35,0,3,9,34,4,6,0,0,19,0,0,15,6,4,1,0,18,0,5.363636364,14.36363636,0,135,6,98,0,7,19,70,12,18,1,0,52,0,0,31,22,16,1,0,39,0,13.81818182,34.09090909
4.45625,4.6865,12.62986,13.16236,0.294331054,0.28789366,1.36425848,1.425785441,0,57,3,22,0,1,10,33,8,12,1,0,21,0,0,19,7,3,0,0,15,0,5.909090909,13.36363636,0,124,7,65,0,8,29,81,16,21,2,0,49,0,0,42,14,12,1,0,41,0,14.45454545,32.09090909
4.45625,4.69,12.62986,13.19636,0.294331054,0.28919793,1.36425848,1.428654449,0,54,2,40,0,4,10,46,2,8,0,0,6,0,0,12,2,2,0,0,18,0,3.636363636,15.09090909,0,121,5,85,0,9,27,99,10,19,0,0,55,0,0,27,20,15,0,0,59,0,16,34.09090909
4.45625,4.6515,12.62986,13.06411,0.294331054,0.287896382,1.36425848,1.415141031,0,59,3,32,0,1,7,28,5,5,0,0,12,0,0,27,5,7,0,0,25,0,5.181818182,14.45454545,0,126,7,76,0,4,26,86,14,13,2,0,42,0,0,49,19,18,1,0,88,0,18.09090909,33.81818182
4.45625,4.6825,12.62986,13.15711,0.294331054,0.288217549,1.36425848,1.425015213,0,60,2,25,0,1,8,48,5,8,0,0,13,0,0,12,7,6,1,0,22,0,5.272727273,14.54545455,0,128,10,76,0,7,28,93,12,16,1,0,44,0,0,32,18,16,1,0,89,0,18.45454545,33.45454545
4.45625,4.69925,12.62986,13.19611,0.294331054,0.287782536,1.36425848,1.429510689,0,81,1,26,0,2,10,32,4,4,0,0,10,0,0,15,6,4,1,0,16,0,4.363636364,14.90909091,0,154,3,60,0,6,25,81,13,16,1,0,49,0,0,32,20,15,1,0,57,0,15.36363636,33.09090909
4.45625,4.69475,12.62986,13.20511,0.294331054,0.288949505,1.36425848,1.429756875,0,69,1,25,0,2,8,26,4,8,1,0,11,0,0,10,10,10,1,0,27,0,5.727272727,13.63636364,0,124,3,55,0,4,23,61,13,22,2,0,36,0,0,28,24,21,3,0,93,0,17.90909091,28.63636364
4.45625,4.64,12.62986,13.10286,0.294331054,0.291757677,1.36425848,1.416945848,0,64,1,22,0,4,4,30,3,2,0,0,10,0,0,11,6,9,0,0,17,0,3.727272727,12.90909091,0,160,4,51,0,6,22,87,18,19,1,0,42,0,0,29,19,23,1,0,36,0,13,34.09090909
4.45625,4.683,12.62986,13.19036,0.294331054,0.289935984,1.36425848,1.427544485,0,81,3,42,0,3,4,37,3,7,0,0,12,0,0,20,8,7,0,0,11,0,3.727272727,17.90909091,0,155,10,75,0,6,25,95,12,21,1,0,31,0,0,43,22,19,1,0,42,0,13.09090909,37.63636364
4.45625,4.68525,12.62986,13.19211,0.294331054,0.289689064,1.36425848,1.427887929,0,69,0,17,0,1,8,50,6,6,0,0,11,0,0,14,7,7,0,0,12,0,4,14.90909091,0,143,5,59,0,5,40,140,12,14,1,0,46,0,0,29,17,17,1,0,45,0,15.18181818,37
4.45625,4.677,12.62986,13.12261,0.294331054,0.287184485,1.36425848,1.421919714,0,53,1,17,0,2,13,51,4,11,0,0,12,0,0,26,5,8,0,0,18,0,4.818181818,15.27272727,0,123,7,66,0,7,32,118,16,20,1,0,41,0,0,43,15,21,0,0,50,0,14.72727273,36.18181818
