Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
6.129903333,6.129903333,14.04294,14.04294,0.126977209,0.126977209,1.628040076,1.628040076,0,90,0,53,0,6,9,25,4,10,1,0,13,0,0,42,0,5,1,0,10,0,3.454545455,21,0,213,1,135,0,14,23,88,9,19,1,0,44,0,0,99,12,19,2,0,57,0,13.54545455,53.36363636
5.814433333,5.814433333,13.95311667,13.95311667,0.166575687,0.166575687,1.591496709,1.591496709,0,82,1,49,0,8,4,25,3,8,0,0,16,0,0,52,3,3,0,0,16,0,3.909090909,20.63636364,0,197,2,109,0,17,20,68,13,25,1,0,44,0,0,93,12,14,0,0,73,0,15,47.54545455
6.430845,6.430845,14.22342833,14.22342833,0.095739107,0.095739107,1.669977075,1.669977075,0,101,0,52,0,7,7,33,4,5,0,0,17,0,0,34,5,7,0,0,11,0,4,21.72727273,0,320,1,120,0,19,20,80,19,19,0,0,43,0,0,76,15,19,3,0,43,0,13.09090909,59.36363636
6.100676667,6.100676667,13.891705,13.891705,0.121680648,0.121680648,1.613986613,1.613986613,0,92,1,48,0,9,9,40,2,8,0,0,16,0,0,24,5,5,1,0,10,0,4,20.54545455,0,231,3,107,0,24,19,106,11,15,1,0,41,0,0,80,16,20,1,0,44,0,12.36363636,53
6.756546667,6.756546667,14.12109167,14.12109167,0.043056043,0.043056043,1.693144218,1.693144218,0,95,1,26,0,10,15,40,2,7,0,0,10,0,0,44,7,7,0,0,25,0,5.454545455,20.81818182,0,244,1,92,0,25,32,102,12,20,0,0,31,0,0,103,18,18,0,0,80,0,15.81818182,54.90909091
6.070996667,6.070996667,14.077775,14.077775,0.137506223,0.137506223,1.625068741,1.625068741,0,82,0,26,0,2,8,60,8,6,1,0,14,0,0,42,6,6,1,0,17,0,5,20.36363636,0,225,6,84,0,12,27,134,16,16,1,0,35,0,0,84,23,21,2,0,58,0,15.27272727,52.36363636
6.21634,6.21634,13.95752833,13.95752833,0.109249166,0.109249166,1.629839963,1.629839963,0,102,0,31,0,2,7,32,5,9,1,0,14,0,0,35,2,5,0,0,24,0,4.818181818,19.63636364,0,226,2,97,0,13,18,105,9,20,1,0,44,0,0,105,16,16,0,0,66,0,14.18181818,52.90909091
6.337385,6.337385,13.7417,13.7417,0.077641776,0.077641776,1.625178161,1.625178161,0,96,0,25,0,8,9,31,5,6,0,0,14,0,0,34,5,8,1,0,14,0,4.363636364,18.90909091,0,286,3,94,0,17,18,101,14,21,0,0,55,0,0,109,15,23,1,0,45,0,13.72727273,59.18181818
6.136993333,6.136993333,13.99442,13.99442,0.122937094,0.122937094,1.625088853,1.625088853,0,83,0,38,0,2,9,50,10,12,0,0,7,0,0,30,7,9,1,0,12,0,4.181818182,20.36363636,0,242,2,87,0,8,24,115,24,32,0,0,30,0,0,71,15,21,2,0,56,0,13.90909091,52.36363636
6.673003333,6.673003333,14.155375,14.155375,0.057177456,0.057177456,1.68780147,1.68780147,0,109,3,32,0,5,8,39,5,6,0,0,10,0,0,28,5,4,1,0,18,0,4.545454545,20.27272727,0,522,4,74,0,17,23,109,18,23,0,0,30,0,0,95,20,14,2,0,44,0,12.81818182,77.63636364
