Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
8.116935,17.954935,17.93720833,42.84220833,0.094961172,0.161810948,2.106673033,4.896249055,0,53,1,18,0,3,16,34,6,6,0,0,11,0,0,16,4,6,0,0,21,0,5.363636364,12.36363636,0,124,6,56,0,7,28,97,18,20,1,0,32,0,0,41,14,19,1,0,75,0,15.90909091,33.09090909
7.616545,13.448295,17.07756333,37.55106333,0.10800565,0.283732933,1.995175085,4.075030208,0,37,1,28,0,0,3,56,7,8,1,0,15,0,0,12,4,6,1,0,14,0,4.181818182,13.36363636,0,103,4,76,0,3,23,120,15,16,1,0,38,0,0,30,19,20,2,0,45,0,13.36363636,33.45454545
8.617593333,18.45009333,17.39482,40.68132,0.009177062,0.092945198,2.113540182,4.781781441,0,44,3,18,0,1,7,33,5,9,1,0,17,0,0,11,5,7,1,0,19,0,5.272727273,11.18181818,0,118,7,44,0,7,21,82,11,20,1,0,42,0,0,37,15,22,1,0,62,0,14.54545455,30
8.768655,20.154655,16.99222667,40.40772667,-0.032078393,0.00243559,2.097776216,4.922583053,0,39,1,10,0,0,11,41,5,7,0,0,13,0,0,13,8,9,2,0,15,0,5,10.81818182,0,127,5,58,0,4,26,105,13,22,1,0,45,0,0,35,25,23,2,0,45,0,14.72727273,34
8.075181667,16.66643167,17.51884333,37.87184333,0.078114746,0.119851045,2.071494562,4.40335939,0,37,1,33,0,1,7,41,7,11,0,0,6,0,0,9,7,6,1,0,17,0,4.181818182,12.54545455,0,110,2,70,0,5,31,86,19,30,1,0,26,0,0,24,22,17,1,0,54,0,14.18181818,31.09090909
8.700711667,19.67646167,17.76468,40.50668,0.020448253,0.028483121,2.149010416,4.884740086,0,62,5,22,0,1,6,35,4,8,0,0,9,0,0,9,4,2,0,0,13,0,3.727272727,12.63636364,0,335,10,47,0,4,23,95,16,22,0,0,29,0,0,35,21,17,2,0,41,0,12.90909091,50.45454545
8.71437,18.19837,17.44407333,37.41782333,0.000879,0.027288689,2.12637027,4.514365469,0,49,2,35,0,3,12,28,2,6,0,0,20,0,0,10,4,6,0,0,20,0,5.454545455,12.45454545,0,126,7,103,0,7,21,70,9,18,1,0,44,0,0,28,19,23,0,0,39,0,12.72727273,34.09090909
7.357996667,12.38399667,16.12186,29.35711,0.087202511,0.156320451,1.899381118,3.362718774,0,40,3,22,0,1,9,26,6,11,1,0,20,0,0,12,5,3,0,0,12,0,5.090909091,10.45454545,0,110,7,67,0,8,27,75,14,20,2,0,40,0,0,37,13,15,1,0,33,0,12.45454545,30.18181818
8.01964,15.49364,17.86573167,40.27948167,0.102232122,0.230693179,2.092135036,4.472152634,0,41,3,29,0,2,13,42,4,8,0,0,6,0,0,8,2,2,0,0,19,0,4.272727273,12,0,116,7,81,0,9,28,98,11,20,0,0,44,0,0,27,17,17,0,0,46,0,13.90909091,33.45454545
7.6311,15.7981,17.09792333,37.95392333,0.10736528,0.167511624,1.998071548,4.327356052,0,39,3,26,0,1,5,29,6,4,0,0,13,0,0,24,7,5,0,0,24,0,5.272727273,11.63636364,0,107,7,69,0,3,21,93,17,15,2,0,34,0,0,46,20,17,1,0,76,0,16.18181818,31.81818182
7.628678333,15.20467833,17.49307,40.36557,0.127805659,0.246651127,2.027338615,4.451247634,0,49,2,24,0,0,9,43,6,8,0,0,13,0,0,11,11,6,0,0,22,0,5.727272727,12.81818182,0,118,8,68,0,6,27,93,15,19,1,0,39,0,0,33,24,16,0,0,70,0,16.72727273,32.09090909
