Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
8.372146667,17.09214667,17.601385,37.201385,0.048694558,0.081101595,2.105744105,4.393578185,0,141,1,37,0,3,9,32,4,11,0,0,9,0,0,26,5,8,0,0,8,0,3.272727273,23.45454545,0,406,1,117,0,12,27,102,8,30,1,0,32,0,0,90,12,22,2,0,35,0,10.72727273,70.81818182
8.543926667,18.16392667,18.10892167,43.44892167,0.056384822,0.163895168,2.159877327,4.961305047,0,84,2,34,0,12,6,26,2,8,0,0,10,0,0,43,2,8,0,0,12,0,3.090909091,19.54545455,0,216,6,100,0,26,19,84,13,23,1,0,31,0,0,82,14,19,1,0,40,0,11.36363636,50
9.154825,22.394825,19.38178667,53.12178667,0.05531671,0.156849707,2.312672815,6.083521015,0,80,1,33,0,9,8,30,7,11,0,0,9,0,0,43,5,8,0,0,16,0,4.181818182,19.45454545,0,223,2,89,0,17,24,91,13,22,0,0,32,0,0,100,13,17,2,0,236,0,29.27272727,50.81818182
8.856406667,19.71640667,18.67867333,45.41867333,0.05170924,0.131792929,2.231962618,5.255178898,0,86,1,57,0,11,4,36,2,7,0,0,8,0,0,27,5,5,0,0,11,0,2.818181818,20.81818182,0,239,1,147,0,16,22,107,10,17,0,0,21,0,0,78,14,16,2,0,39,0,9.909090909,56.36363636
7.792965,13.292965,17.14225833,34.52225833,0.090788991,0.229890184,2.016690817,3.834250297,0,92,0,45,0,5,8,42,3,7,0,0,4,0,0,39,3,5,0,0,12,0,2.727272727,21.36363636,0,233,0,109,0,16,21,106,13,25,1,0,32,0,0,107,11,23,0,0,38,0,10.54545455,56.27272727
7.8438,14.8638,16.81780833,35.85780833,0.067203069,0.170958813,1.9972801,4.08251962,0,131,1,32,0,5,7,28,2,7,0,0,2,0,0,28,10,13,0,0,14,0,3.272727273,22.18181818,0,308,3,95,0,16,16,88,9,17,1,0,29,0,0,91,18,27,0,0,47,0,11.18181818,58.36363636
8.210226667,15.45022667,17.154275,34.194275,0.042777772,0.0963267,2.057054091,4.013810091,0,112,1,55,0,5,7,36,6,12,0,0,10,0,0,25,9,6,0,0,12,0,4.090909091,22.81818182,0,271,5,123,0,15,18,90,12,24,1,0,33,0,0,84,18,16,0,0,50,0,12.45454545,56.63636364
8.257936667,15.49793667,17.96873833,42.44873833,0.080855148,0.269804603,2.122363123,4.634485363,0,126,2,36,0,10,8,30,6,8,0,0,12,0,0,35,4,8,0,0,15,0,4.272727273,23,0,284,2,92,0,18,17,84,11,18,1,0,29,0,0,97,14,18,0,0,55,0,11.72727273,55.54545455
8.509621667,16.40962167,18.52592,43.34592,0.081328035,0.242852768,2.18775988,4.7876872,0,124,0,31,0,7,9,38,4,6,1,0,6,0,0,49,7,6,0,0,9,0,3.272727273,23.72727273,0,275,0,90,0,16,22,97,11,17,1,0,20,0,0,145,20,18,0,0,42,0,10.54545455,59.81818182
8.426933333,18.38693333,17.45775833,39.79775833,0.034591593,0.075981457,2.100204891,4.709853171,0,73,0,42,0,7,10,28,5,9,0,0,10,0,0,34,7,9,0,0,6,0,3.454545455,18.36363636,0,232,1,102,0,18,19,66,13,23,0,0,33,0,0,84,17,19,0,0,45,0,11.63636364,49.45454545
8.337885,15.577885,17.97370333,39.19370333,0.072212905,0.205082262,2.130295574,4.399071854,0,119,0,35,0,9,12,48,2,6,0,0,5,0,0,47,3,3,1,0,6,0,2.636363636,24.27272727,0,300,1,86,0,22,26,100,15,26,1,0,31,0,0,109,14,16,2,0,27,0,10.63636364,59.90909091
8.376715,15.816715,17.76047667,39.22047667,0.056701556,0.19344606,2.118051753,4.423659873,0,85,1,40,0,9,8,37,2,5,0,0,8,0,0,31,7,8,1,0,4,0,2.818181818,19.54545455,0,231,4,112,0,22,18,85,15,18,0,0,30,0,0,99,23,30,1,0,23,0,10.36363636,54.27272727
