Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
0,180,0,0,7
0,240,19,0,7
0,180,0,0,7
0,240,37,0,7
0,180,58,0,7
0,240,17,0,7
0,300,39,20,7
0,240,48,0,7
0,180,0,0,7
0,180,22,0,7
0,240,35,0,7
0,180,4,0,7
0,180,0,0,7
0,180,19,0,7
0,240,0,0,7
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,56,8
175,0,0,14,8
180,0,53,53,8
180,0,0,57,8
180,0,0,0,8
180,0,0,0,8
240,0,0,56,8
175,0,0,14,8
180,0,53,53,8
180,0,0,57,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
240,0,0,59,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
180,0,0,30,8
240,0,0,9,8
180,0,33,52,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
214,0,0,0,8
180,0,0,21,8
180,0,0,0,8
180,0,20,26,8
300,0,0,0,8
180,0,0,55,8
226,0,0,24,8
240,0,0,0,8
180,0,0,53,8
212,0,0,10,8
180,0,0,0,8
180,0,0,0,8
180,0,7,30,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,5,46,8
180,0,0,0,8
221,0,0,22,8
180,0,0,47,8
240,0,0,0,8
180,0,0,48,8
240,0,0,59,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,57,8
180,0,0,0,8
240,0,0,57,8
180,0,0,39,8
240,0,0,31,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,7,38,8
180,0,0,53,8
240,0,0,0,8
180,0,0,0,8
240,0,0,0,8
240,0,31,57,8
180,0,0,0,8
180,0,0,42,8
180,0,22,45,8
180,0,0,0,8
180,0,0,47,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
228,0,0,15,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,20,8
180,0,0,0,8
220,0,0,5,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
37,0,0,0,9
13,33,0,0,9
58,0,0,0,9
13,33,0,0,9
58,0,0,0,9
0,0,0,56,9
14,0,0,0,9
22,0,53,0,9
66,0,0,57,9
13,33,0,0,9
58,0,0,0,9
0,0,0,56,9
14,0,0,0,9
22,0,53,0,9
66,0,0,57,9
14,0,0,0,9
98,0,0,0,9
41,0,0,0,9
0,0,0,0,9
0,0,0,0,9
86,0,0,0,9
30,0,0,0,9
76,0,0,0,9
3,12,0,0,9
0,0,0,59,9
79,0,0,0,9
37,0,0,0,9
0,0,0,0,9
34,0,0,0,9
11,0,0,30,9
0,0,0,9,9
55,0,33,0,9
45,0,0,0,9
66,0,0,0,9
73,48,0,0,9
11,0,0,0,9
69,0,0,0,9
0,59,0,21,9
91,0,0,0,9
61,0,20,0,9
38,0,0,0,9
2,17,0,0,9
0,0,0,0,9
0,24,0,0,9
56,0,0,0,9
61,0,0,0,9
30,0,0,0,9
69,0,0,0,9
0,0,7,0,9
0,21,0,0,9
43,0,0,0,9
15,0,0,0,9
46,0,0,0,9
42,0,0,0,9
0,18,0,0,9
37,0,5,0,9
0,21,0,0,9
65,0,0,0,9
10,11,0,0,9
55,0,0,0,9
0,0,0,0,9
12,0,0,59,9
0,0,0,0,9
46,0,0,0,9
0,0,0,0,9
81,0,0,57,9
27,11,0,0,9
2,0,0,0,9
43,0,0,39,9
37,0,0,31,9
10,0,0,0,9
25,0,0,0,9
20,0,0,0,9
54,0,7,0,9
64,0,0,0,9
15,0,0,0,9
74,0,0,0,9
92,0,0,0,9
0,0,31,0,9
18,0,0,0,9
29,0,0,42,9
10,0,22,0,9
10,0,0,0,9
67,0,0,0,9
38,0,0,0,9
134,0,0,0,9
25,0,0,0,9
20,0,0,0,9
2,0,0,0,9
10,0,0,0,9
156,0,0,0,9
0,41,0,20,9
70,0,0,0,9
27,17,0,0,9
0,56,0,0,9
60,0,0,0,9
34,23,0,0,9
0,17,0,0,9
29,0,0,0,9
35,0,0,0,9
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,56,10
0,0,0,0,10
0,0,53,0,10
0,0,0,57,10
0,0,0,0,10
0,180,0,0,10
0,0,0,56,10
0,0,0,0,10
0,0,53,0,10
0,0,0,57,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,47,0,10
0,0,0,0,10
0,69,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,59,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,30,10
0,240,0,9,10
0,0,33,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,21,10
0,0,0,0,10
0,180,20,0,10
0,0,0,0,10
